acc_Sum_rms,class_label,window_id
0.1713856942797483,Normal,100W_S00_CCW_R4_W0003
0.2349755525158339,Abnormal,100W_S02_CCW_R4_W0037
0.1651275959975232,Abnormal,100W_S09_CW_R4_W0192
0.22290654418525743,Normal,100W_S00_CW_R4_W0009
0.252860452019356,Normal,200W_S02_CW_R4_W0452
0.14851111976351425,Normal,100W_S00_CW_R4_W0007
0.3036131347704976,Abnormal,200W_S19_CCW_R4_W0404
0.4106983526495407,Normal,200W_S03_CW_R4_W0506
0.18789662626969042,Abnormal,100W_S18_CW_R4_W0252
0.21362011807756306,Normal,100W_S01_CW_R4_W0027
0.22466335259804596,Abnormal,200W_S17_CCW_R4_W0351
0.18494606881376913,Normal,100W_S06_CW_R4_W0127
0.2674378558072635,Normal,200W_S02_CW_R4_W0422
0.17064568366806437,Abnormal,100W_S09_CCW_R4_W0183
0.19880528105084533,Abnormal,200W_S17_CCW_R4_W0360
0.3071956891219395,Abnormal,200W_S10_CW_R4_W0341
0.2166237080331388,Abnormal,200W_S07_CW_R4_W0602
0.252860452019356,Normal,200W_S02_CW_R4_W0452
0.20907587222811144,Abnormal,200W_S10_CCW_R4_W0333
0.18829557930038346,Normal,100W_S06_CW_R4_W0126
0.24321671575264653,Abnormal,100W_S03_CCW_R4_W0057
0.22924128519949102,Abnormal,100W_S07_CCW_R4_W0136
0.13759792244868385,Abnormal,100W_S09_CW_R4_W0190
0.3014693100108576,Abnormal,200W_S19_CCW_R4_W0406
0.21380163412411288,Abnormal,200W_S17_CCW_R4_W0357
0.39575412878134325,Abnormal,200W_S04_CW_R4_W0527
0.1966296349902681,Abnormal,100W_S20_CCW_R4_W0275
0.30930729425663667,Abnormal,200W_S19_CCW_R4_W0400
0.1741052497819683,Abnormal,100W_S18_CW_R4_W0249
0.24741444649431577,Normal,200W_S02_CW_R4_W0448
0.30341046082568995,Abnormal,200W_S10_CW_R4_W0344
0.19768307174053135,Abnormal,100W_S08_CW_R4_W0167
0.28206746710112307,Abnormal,200W_S04_CCW_R4_W0515
0.24741661608239782,Abnormal,100W_S07_CW_R4_W0153
0.252860452019356,Normal,200W_S02_CW_R4_W0468
0.3842523928390219,Abnormal,200W_S04_CCW_R4_W0517
0.332760957765773,Abnormal,200W_S19_CCW_R4_W0399
1.2112079216521134,Abnormal,200W_S01_CCW_R4_W0313
0.241992546772115,Abnormal,200W_S17_CCW_R4_W0359
0.16141090600723437,Abnormal,100W_S19_CW_R4_W0266
0.42556275424571777,Abnormal,200W_S18_CW_R4_W0387
0.1634516024506337,Abnormal,100W_S19_CW_R4_W0269
0.29474554620981647,Abnormal,200W_S10_CW_R4_W0349
2.1207968835758892,Abnormal,200W_S01_CW_R4_W0324
0.37061607783156814,Normal,200W_S02_CW_R4_W0446
0.22961408638262074,Abnormal,100W_S02_CW_R4_W0053
0.21626278972618512,Abnormal,100W_S20_CCW_R4_W0282
0.289917936035067,Abnormal,200W_S06_CW_R4_W0574
0.2774158284158439,Abnormal,200W_S06_CW_R4_W0579
0.5823093458666263,Abnormal,200W_S08_CW_R4_W0620
0.24481035343577423,Abnormal,200W_S10_CW_R4_W0342
0.16933758082976913,Abnormal,100W_S09_CCW_R4_W0177
2.7157488077555727,Abnormal,200W_S01_CCW_R4_W0296
0.2410160518020795,Abnormal,100W_S02_CCW_R4_W0038
0.26409982198605114,Normal,200W_S02_CW_R4_W0430
0.21921932418649281,Abnormal,100W_S03_CW_R4_W0071
0.2644008044236473,Abnormal,100W_S17_CW_R4_W0233
0.1682643048990455,Abnormal,100W_S09_CCW_R4_W0176
0.24691332238270752,Normal,200W_S02_CW_R4_W0421
0.2908867297054179,Abnormal,200W_S19_CCW_R4_W0402
0.1798069240426738,Abnormal,100W_S08_CW_R4_W0168
0.3593817004091295,Abnormal,200W_S04_CCW_R4_W0516
0.4464654386690015,Abnormal,200W_S18_CW_R4_W0389
0.1824673413344462,Normal,100W_S06_CW_R4_W0133
0.14450518623825637,Abnormal,100W_S19_CW_R4_W0270
0.24183987906513307,Abnormal,200W_S20_CW_R4_W0493
0.21826915923288845,Normal,200W_S02_CW_R4_W0454
0.20882348852799085,Abnormal,200W_S17_CCW_R4_W0353
0.4231746092272054,Abnormal,200W_S04_CW_R4_W0534
0.1619711662793986,Normal,100W_S05_CW_R4_W0108
0.23952618943847706,Abnormal,200W_S10_CW_R4_W0346
0.21986614229864232,Abnormal,200W_S07_CCW_R4_W0588
0.24741444649431577,Normal,200W_S02_CW_R4_W0448
0.14037408106272853,Abnormal,100W_S19_CW_R4_W0268
0.16538496123591612,Abnormal,100W_S09_CW_R4_W0186
0.24953879334869564,Abnormal,100W_S03_CCW_R4_W0060
0.13735963754263633,Normal,200W_S02_CW_R4_W0432
0.06320313854035307,Normal,200W_S02_CW_R4_W0434
0.32540386322728976,Normal,200W_S03_CW_R4_W0509
0.36626501858545457,Normal,200W_S02_CW_R4_W0423
0.19964890872997343,Abnormal,100W_S02_CW_R4_W0044
0.33593962370738845,Normal,200W_S02_CW_R4_W0447
0.2685695726997771,Abnormal,200W_S04_CW_R4_W0528
1.5398329758260005,Abnormal,200W_S01_CW_R4_W0326
0.21486273943451714,Abnormal,100W_S08_CW_R4_W0165
0.1713856942797483,Normal,100W_S00_CCW_R4_W0003
0.3517449938125398,Normal,200W_S02_CW_R4_W0467
0.1232237318814191,Abnormal,100W_S09_CW_R4_W0184
0.22635431644508264,Abnormal,200W_S17_CCW_R4_W0355
0.2659892829672618,Abnormal,200W_S19_CCW_R4_W0401
0.22884143352496408,Abnormal,100W_S02_CW_R4_W0052
0.1786403748101016,Normal,100W_S05_CW_R4_W0105
0.44171527947221895,Abnormal,200W_S18_CW_R4_W0393
0.2521665718817155,Abnormal,100W_S07_CCW_R4_W0140
0.13387079267238416,Abnormal,100W_S19_CW_R4_W0267
0.21571924656399974,Abnormal,100W_S17_CW_R4_W0229
0.25164167834818013,Abnormal,200W_S20_CW_R4_W0494
0.3796168706157367,Normal,200W_S02_CW_R4_W0466
0.2367219760245199,Abnormal,100W_S17_CW_R4_W0231
0.29136147126485806,Abnormal,200W_S06_CW_R4_W0578
0.29174924081441683,Normal,200W_S02_CW_R4_W0449
0.23201645706285676,Abnormal,100W_S08_CW_R4_W0170
0.27439577126928355,Abnormal,200W_S04_CCW_R4_W0523
0.18240344163465466,Abnormal,100W_S07_CW_R4_W0147
0.2178973544998641,Abnormal,100W_S02_CW_R4_W0045
0.2674378558072635,Normal,200W_S02_CW_R4_W0422
0.1825036603297247,Abnormal,100W_S20_CCW_R4_W0277
0.27221797848357304,Abnormal,100W_S07_CW_R4_W0149
0.13735963754263633,Normal,200W_S02_CW_R4_W0432
0.24691332238270752,Normal,200W_S02_CW_R4_W0421
0.06254247687312758,Normal,200W_S02_CW_R4_W0435
0.19702430798954276,Abnormal,100W_S18_CCW_R4_W0242
1.5732435180220945,Abnormal,200W_S01_CW_R4_W0322
0.2390070915713656,Abnormal,100W_S07_CCW_R4_W0134
0.20735756300869823,Abnormal,200W_S06_CW_R4_W0576
0.15470767282673592,Normal,100W_S00_CCW_R4_W0001
0.43420161470292096,Abnormal,200W_S18_CW_R4_W0395
0.17330533558571595,Abnormal,100W_S09_CCW_R4_W0174
0.20352554082405364,Abnormal,100W_S18_CCW_R4_W0235
0.15164737072777104,Abnormal,100W_S19_CW_R4_W0273
0.22704150906950818,Abnormal,100W_S02_CCW_R4_W0036
0.3810783892062744,Abnormal,200W_S04_CCW_R4_W0521
0.33593962370738845,Normal,200W_S02_CW_R4_W0447
0.17337869805055672,Normal,100W_S05_CCW_R4_W0102
0.24741444649431577,Normal,200W_S02_CW_R4_W0448
0.3110647563033901,Normal,200W_S03_CW_R4_W0508
0.30594172154218,Abnormal,200W_S07_CW_R4_W0603
0.37061607783156814,Normal,200W_S02_CW_R4_W0462
2.0767308208340123,Abnormal,200W_S01_CW_R4_W0321
0.19316652620120855,Abnormal,200W_S07_CCW_R4_W0591
0.1713856942797483,Normal,100W_S00_CCW_R4_W0003
2.5845517180450774,Abnormal,200W_S01_CCW_R4_W0295
0.33593962370738845,Normal,200W_S02_CW_R4_W0447
0.16606220136623245,Normal,100W_S05_CW_R4_W0104
0.18989611515016713,Normal,100W_S06_CW_R4_W0132
0.1981644775336597,Abnormal,200W_S07_CCW_R4_W0587
0.30162797875531744,Abnormal,200W_S19_CCW_R4_W0408
0.21044590599031024,Abnormal,100W_S07_CW_R4_W0150
0.11815209395696571,Abnormal,100W_S19_CW_R4_W0264
0.2884746573513968,Abnormal,200W_S04_CW_R4_W0529
0.2897281744267049,Abnormal,200W_S04_CW_R4_W0525
0.2630319254996272,Abnormal,200W_S10_CCW_R4_W0332
0.16577200310244586,Abnormal,100W_S09_CCW_R4_W0180
0.2447478257058331,Abnormal,100W_S07_CCW_R4_W0141
0.26619626133387414,Abnormal,100W_S07_CW_R4_W0146
0.2045211401851189,Abnormal,100W_S20_CCW_R4_W0280
0.25203149297634997,Abnormal,200W_S07_CCW_R4_W0585
0.24750167652999683,Abnormal,100W_S17_CW_R4_W0226
0.3665847835762714,Abnormal,200W_S08_CW_R4_W0627
0.23182103685481725,Abnormal,200W_S07_CCW_R4_W0586
1.2357651751093979,Abnormal,200W_S01_CCW_R4_W0298
0.2982941951270332,Abnormal,200W_S10_CW_R4_W0345
0.21718682043148133,Abnormal,100W_S18_CCW_R4_W0244
0.20378621652927623,Abnormal,100W_S07_CCW_R4_W0135
0.22526730016163424,Abnormal,100W_S02_CCW_R4_W0035
0.1824673413344462,Normal,100W_S06_CW_R4_W0133
0.19349632359013974,Abnormal,100W_S07_CW_R4_W0151
0.22368608900708223,Abnormal,100W_S03_CW_R4_W0064
2.6728264930390444,Abnormal,200W_S01_CCW_R4_W0304
0.25684775192898446,Abnormal,100W_S17_CW_R4_W0234
0.3312237349149438,Normal,200W_S02_CW_R4_W0459
0.3762616673799832,Normal,200W_S03_CCW_R4_W0498
0.33071561011707185,Abnormal,200W_S19_CCW_R4_W0407
0.19897036762029155,Normal,100W_S06_CW_R4_W0125
0.27061096177787025,Abnormal,200W_S06_CW_R4_W0571
0.6067692366938842,Abnormal,200W_S08_CW_R4_W0621
0.24691332238270752,Normal,200W_S02_CW_R4_W0421
0.32540386322728976,Normal,200W_S03_CW_R4_W0509
0.21343034979525322,Abnormal,100W_S07_CCW_R4_W0139
0.24827569956955728,Normal,100W_S01_CW_R4_W0025
0.2052359315339963,Abnormal,100W_S18_CCW_R4_W0238
0.20847868823280793,Abnormal,200W_S17_CCW_R4_W0361
0.4222843034958011,Normal,200W_S03_CW_R4_W0510
0.26230936595902143,Abnormal,200W_S10_CCW_R4_W0334
0.29727813248368384,Abnormal,200W_S07_CW_R4_W0600
0.18699880884370693,Normal,100W_S06_CW_R4_W0128
0.30855130726516833,Abnormal,200W_S10_CW_R4_W0340
0.18868811163256544,Abnormal,100W_S18_CCW_R4_W0239
0.1578462146741251,Abnormal,100W_S09_CW_R4_W0185
0.06320313854035307,Normal,200W_S02_CW_R4_W0434
2.6158717621931564,Abnormal,200W_S01_CCW_R4_W0310
0.33593962370738845,Normal,200W_S02_CW_R4_W0463
0.2697846272003429,Abnormal,200W_S19_CCW_R4_W0405
0.24251752741733235,Abnormal,100W_S18_CW_R4_W0248
0.24325903167816562,Abnormal,100W_S02_CCW_R4_W0040
1.5366175161492261,Abnormal,200W_S01_CW_R4_W0323
0.3248004961810576,Abnormal,200W_S09_CCW_R4_W0631
0.35571052353887694,Normal,200W_S02_CW_R4_W0424
1.4474276045963361,Abnormal,200W_S01_CCW_R4_W0301
0.36889261833454756,Abnormal,200W_S08_CW_R4_W0619
2.6057190418957323,Abnormal,200W_S01_CCW_R4_W0314
0.13147842657383985,Abnormal,100W_S09_CW_R4_W0187
0.36626501858545457,Normal,200W_S02_CW_R4_W0423
0.2529849744944119,Abnormal,200W_S17_CCW_R4_W0358
0.2021397137727479,Normal,100W_S06_CW_R4_W0124
0.2192347880186977,Abnormal,100W_S02_CW_R4_W0048
0.2555423751790716,Abnormal,100W_S03_CCW_R4_W0063
0.3351792631800637,Abnormal,200W_S09_CCW_R4_W0635
0.21400687919768682,Abnormal,100W_S03_CCW_R4_W0061
0.2433653252115259,Abnormal,100W_S02_CCW_R4_W0043
0.2021397137727479,Normal,100W_S06_CW_R4_W0124
0.17184804090235403,Normal,100W_S05_CW_R4_W0110
0.23983629073576543,Abnormal,200W_S10_CW_R4_W0339
0.147479419477584,Abnormal,100W_S09_CCW_R4_W0179
0.26989692109788227,Abnormal,100W_S17_CW_R4_W0227
0.18829557930038346,Normal,100W_S06_CW_R4_W0126
1.4246887290008539,Abnormal,200W_S01_CCW_R4_W0308
0.2188612944578985,Abnormal,100W_S02_CCW_R4_W0034
0.24923743438952342,Abnormal,100W_S18_CW_R4_W0251
0.25149077658491115,Abnormal,200W_S07_CCW_R4_W0589
0.23994360957195013,Abnormal,100W_S03_CW_R4_W0065
0.3286956291538765,Abnormal,200W_S19_CCW_R4_W0403
0.1723436852816611,Abnormal,100W_S20_CCW_R4_W0278
0.3474782572584607,Abnormal,200W_S04_CCW_R4_W0524
0.2646351253752228,Abnormal,200W_S10_CCW_R4_W0338
0.17936910716686255,Abnormal,100W_S17_CW_R4_W0232
2.5784622632015175,Abnormal,200W_S01_CCW_R4_W0303
0.16190168504484312,Normal,100W_S05_CCW_R4_W0098
0.16606220136623245,Normal,100W_S05_CW_R4_W0104
0.3975509714211453,Normal,200W_S03_CW_R4_W0507
0.24046004407549984,Abnormal,200W_S17_CCW_R4_W0354
0.3005354634635564,Normal,100W_S01_CCW_R4_W0021
0.49225869046920256,Abnormal,200W_S18_CW_R4_W0390
0.1827325769142707,Normal,100W_S05_CW_R4_W0113
0.29440105681976003,Abnormal,200W_S07_CW_R4_W0604
2.1167360224291727,Abnormal,200W_S01_CW_R4_W0325
0.233362806055949,Abnormal,100W_S07_CW_R4_W0148
0.49940810047887013,Abnormal,200W_S08_CW_R4_W0624
0.21826915923288845,Normal,200W_S02_CW_R4_W0470
0.2627442792247039,Abnormal,200W_S09_CCW_R4_W0638
0.24827569956955728,Normal,100W_S01_CW_R4_W0025
0.24217184639709752,Abnormal,100W_S03_CCW_R4_W0062
0.29174924081441683,Normal,200W_S02_CW_R4_W0449
0.29703261986957996,Normal,100W_S01_CCW_R4_W0017
0.21861411632833083,Abnormal,100W_S18_CW_R4_W0245
0.24929511564575302,Abnormal,200W_S10_CW_R4_W0343
0.22479866574912255,Abnormal,200W_S06_CW_R4_W0581
0.18099346679581402,Normal,100W_S05_CCW_R4_W0097
