Gyro_Y_rms,class_label,window_id
0.5111544006033817,Normal,100W_S00_CCW_R4_W0003
0.4715350912550028,Abnormal,100W_S02_CCW_R4_W0037
0.3110505792565306,Abnormal,100W_S09_CW_R4_W0192
0.597019450405893,Normal,100W_S00_CW_R4_W0009
0.44199898325898135,Normal,200W_S02_CW_R4_W0452
0.4427275256533009,Normal,100W_S00_CW_R4_W0007
1.137267947834737,Abnormal,200W_S19_CCW_R4_W0404
1.3410940698537852,Normal,200W_S03_CW_R4_W0506
0.7491298666332837,Abnormal,100W_S18_CW_R4_W0252
0.32350860283985095,Normal,100W_S01_CW_R4_W0027
1.2786323412392728,Abnormal,200W_S17_CCW_R4_W0351
0.47605364880952034,Normal,100W_S06_CW_R4_W0127
1.0747693314981448,Normal,200W_S02_CW_R4_W0422
0.2702272516543399,Abnormal,100W_S09_CCW_R4_W0183
1.3340690559102035,Abnormal,200W_S17_CCW_R4_W0360
0.766474537848894,Abnormal,200W_S10_CW_R4_W0341
1.316147305020145,Abnormal,200W_S07_CW_R4_W0602
0.44199898325898135,Normal,200W_S02_CW_R4_W0452
1.1976144051153024,Abnormal,200W_S10_CCW_R4_W0333
0.37549583812255266,Normal,100W_S06_CW_R4_W0126
0.5288332133565828,Abnormal,100W_S03_CCW_R4_W0057
0.7350549186043407,Abnormal,100W_S07_CCW_R4_W0136
0.3956239776158932,Abnormal,100W_S09_CW_R4_W0190
1.9086723605197056,Abnormal,200W_S19_CCW_R4_W0406
0.7295239584890129,Abnormal,200W_S17_CCW_R4_W0357
0.7311299859359323,Abnormal,200W_S04_CW_R4_W0527
0.8808767493464437,Abnormal,100W_S20_CCW_R4_W0275
0.9508352388807257,Abnormal,200W_S19_CCW_R4_W0400
0.7172010771760723,Abnormal,100W_S18_CW_R4_W0249
0.4640713677199443,Normal,200W_S02_CW_R4_W0448
1.2714819390975947,Abnormal,200W_S10_CW_R4_W0344
0.4284198568912589,Abnormal,100W_S08_CW_R4_W0167
1.1016211329716084,Abnormal,200W_S04_CCW_R4_W0515
1.067728087454536,Abnormal,100W_S07_CW_R4_W0153
0.44199898325898135,Normal,200W_S02_CW_R4_W0468
1.519806317884596,Abnormal,200W_S04_CCW_R4_W0517
1.1359560275415486,Abnormal,200W_S19_CCW_R4_W0399
1.3251076767188663,Abnormal,200W_S01_CCW_R4_W0313
1.232970462783553,Abnormal,200W_S17_CCW_R4_W0359
0.37318767433869765,Abnormal,100W_S19_CW_R4_W0266
1.3867460417594555,Abnormal,200W_S18_CW_R4_W0387
0.27976455198394284,Abnormal,100W_S19_CW_R4_W0269
1.0893044780878942,Abnormal,200W_S10_CW_R4_W0349
1.9144737862050671,Abnormal,200W_S01_CW_R4_W0324
1.2858257423718928,Normal,200W_S02_CW_R4_W0446
0.525383212107069,Abnormal,100W_S02_CW_R4_W0053
0.8733266815997952,Abnormal,100W_S20_CCW_R4_W0282
0.46253612022059254,Abnormal,200W_S06_CW_R4_W0574
0.679001120738009,Abnormal,200W_S06_CW_R4_W0579
0.5678251484155875,Abnormal,200W_S08_CW_R4_W0620
0.9469778705428309,Abnormal,200W_S10_CW_R4_W0342
0.4377539060463412,Abnormal,100W_S09_CCW_R4_W0177
4.75926965534182,Abnormal,200W_S01_CCW_R4_W0296
0.4848018655830525,Abnormal,100W_S02_CCW_R4_W0038
0.9451738138686896,Normal,200W_S02_CW_R4_W0430
0.6275277547013487,Abnormal,100W_S03_CW_R4_W0071
0.6618864893532523,Abnormal,100W_S17_CW_R4_W0233
0.419376299713671,Abnormal,100W_S09_CCW_R4_W0176
0.3773265678541342,Normal,200W_S02_CW_R4_W0421
1.9301611820487596,Abnormal,200W_S19_CCW_R4_W0402
0.44287982706364315,Abnormal,100W_S08_CW_R4_W0168
0.42964619265614107,Abnormal,200W_S04_CCW_R4_W0516
0.6572220052773543,Abnormal,200W_S18_CW_R4_W0389
0.42371082308666513,Normal,100W_S06_CW_R4_W0133
0.36948624872991265,Abnormal,100W_S19_CW_R4_W0270
1.2886497477999117,Abnormal,200W_S20_CW_R4_W0493
1.5067870845754159,Normal,200W_S02_CW_R4_W0454
0.8795211509122896,Abnormal,200W_S17_CCW_R4_W0353
1.2242644431463605,Abnormal,200W_S04_CW_R4_W0534
0.4347598766773366,Normal,100W_S05_CW_R4_W0108
1.0741454129169061,Abnormal,200W_S10_CW_R4_W0346
0.4794232316748537,Abnormal,200W_S07_CCW_R4_W0588
0.4640713677199443,Normal,200W_S02_CW_R4_W0448
0.2911314363859323,Abnormal,100W_S19_CW_R4_W0268
0.4190929824745381,Abnormal,100W_S09_CW_R4_W0186
0.4448156923355555,Abnormal,100W_S03_CCW_R4_W0060
1.4163567530723602,Normal,200W_S02_CW_R4_W0432
1.0520713906719505,Normal,200W_S02_CW_R4_W0434
1.3684757224592472,Normal,200W_S03_CW_R4_W0509
1.3222565850770582,Normal,200W_S02_CW_R4_W0423
0.4160805902481395,Abnormal,100W_S02_CW_R4_W0044
0.6729229270383686,Normal,200W_S02_CW_R4_W0447
0.8633216364162226,Abnormal,200W_S04_CW_R4_W0528
1.30540080571553,Abnormal,200W_S01_CW_R4_W0326
0.3340119208853398,Abnormal,100W_S08_CW_R4_W0165
0.5111544006033817,Normal,100W_S00_CCW_R4_W0003
0.629843998327777,Normal,200W_S02_CW_R4_W0467
0.39491819637617526,Abnormal,100W_S09_CW_R4_W0184
1.2411129063289863,Abnormal,200W_S17_CCW_R4_W0355
1.8298333805718674,Abnormal,200W_S19_CCW_R4_W0401
0.4167869962162642,Abnormal,100W_S02_CW_R4_W0052
0.2903694763300049,Normal,100W_S05_CW_R4_W0105
0.6087944166770373,Abnormal,200W_S18_CW_R4_W0393
0.6786802925473409,Abnormal,100W_S07_CCW_R4_W0140
0.4052984184494676,Abnormal,100W_S19_CW_R4_W0267
0.5692259727958565,Abnormal,100W_S17_CW_R4_W0229
1.4831012122619784,Abnormal,200W_S20_CW_R4_W0494
1.252339836765834,Normal,200W_S02_CW_R4_W0466
0.829054369304089,Abnormal,100W_S17_CW_R4_W0231
0.33625926376475374,Abnormal,200W_S06_CW_R4_W0578
1.188443897422658,Normal,200W_S02_CW_R4_W0449
0.30766251425558816,Abnormal,100W_S08_CW_R4_W0170
1.0815294333496952,Abnormal,200W_S04_CCW_R4_W0523
0.6555002566486954,Abnormal,100W_S07_CW_R4_W0147
0.3527255022452241,Abnormal,100W_S02_CW_R4_W0045
1.0747693314981448,Normal,200W_S02_CW_R4_W0422
0.6249163453428708,Abnormal,100W_S20_CCW_R4_W0277
0.5339926067568994,Abnormal,100W_S07_CW_R4_W0149
1.4163567530723602,Normal,200W_S02_CW_R4_W0432
0.3773265678541342,Normal,200W_S02_CW_R4_W0421
1.021587413313148,Normal,200W_S02_CW_R4_W0435
0.228691566926955,Abnormal,100W_S18_CCW_R4_W0242
1.6170535481363952,Abnormal,200W_S01_CW_R4_W0322
0.581906163874447,Abnormal,100W_S07_CCW_R4_W0134
1.0546656115880437,Abnormal,200W_S06_CW_R4_W0576
0.6771517311022068,Normal,100W_S00_CCW_R4_W0001
1.0870532368595434,Abnormal,200W_S18_CW_R4_W0395
0.41652658108752244,Abnormal,100W_S09_CCW_R4_W0174
0.24514458412003048,Abnormal,100W_S18_CCW_R4_W0235
0.25825797904025793,Abnormal,100W_S19_CW_R4_W0273
0.46499356831049254,Abnormal,100W_S02_CCW_R4_W0036
1.401824196632803,Abnormal,200W_S04_CCW_R4_W0521
0.6729229270383686,Normal,200W_S02_CW_R4_W0447
0.5037761157527549,Normal,100W_S05_CCW_R4_W0102
0.4640713677199443,Normal,200W_S02_CW_R4_W0448
0.8797851396052154,Normal,200W_S03_CW_R4_W0508
1.3920779531341103,Abnormal,200W_S07_CW_R4_W0603
1.2858257423718928,Normal,200W_S02_CW_R4_W0462
2.480208933897365,Abnormal,200W_S01_CW_R4_W0321
1.3777551718941297,Abnormal,200W_S07_CCW_R4_W0591
0.5111544006033817,Normal,100W_S00_CCW_R4_W0003
3.3516386617421117,Abnormal,200W_S01_CCW_R4_W0295
0.6729229270383686,Normal,200W_S02_CW_R4_W0447
0.5338204440902835,Normal,100W_S05_CW_R4_W0104
0.29281942255826204,Normal,100W_S06_CW_R4_W0132
1.389160062588121,Abnormal,200W_S07_CCW_R4_W0587
1.266355740095087,Abnormal,200W_S19_CCW_R4_W0408
0.8748397919836816,Abnormal,100W_S07_CW_R4_W0150
0.43444796405824604,Abnormal,100W_S19_CW_R4_W0264
1.3726144738632444,Abnormal,200W_S04_CW_R4_W0529
1.4860741022233817,Abnormal,200W_S04_CW_R4_W0525
1.439293354557186,Abnormal,200W_S10_CCW_R4_W0332
0.38717367793879387,Abnormal,100W_S09_CCW_R4_W0180
1.0242511272727823,Abnormal,100W_S07_CCW_R4_W0141
0.49266919994603187,Abnormal,100W_S07_CW_R4_W0146
0.5210463831266365,Abnormal,100W_S20_CCW_R4_W0280
0.34822615912643584,Abnormal,200W_S07_CCW_R4_W0585
0.25807727074687764,Abnormal,100W_S17_CW_R4_W0226
0.8084805769636979,Abnormal,200W_S08_CW_R4_W0627
1.3549387239955042,Abnormal,200W_S07_CCW_R4_W0586
1.1750300850537312,Abnormal,200W_S01_CCW_R4_W0298
0.8717673389978994,Abnormal,200W_S10_CW_R4_W0345
0.43834154496982897,Abnormal,100W_S18_CCW_R4_W0244
0.8371425345880071,Abnormal,100W_S07_CCW_R4_W0135
0.61339504814374,Abnormal,100W_S02_CCW_R4_W0035
0.42371082308666513,Normal,100W_S06_CW_R4_W0133
0.7873304179020565,Abnormal,100W_S07_CW_R4_W0151
0.5752687915566601,Abnormal,100W_S03_CW_R4_W0064
3.702748296526586,Abnormal,200W_S01_CCW_R4_W0304
0.9743444140824495,Abnormal,100W_S17_CW_R4_W0234
0.7098936302120578,Normal,200W_S02_CW_R4_W0459
1.3961555847014298,Normal,200W_S03_CCW_R4_W0498
1.3589727063930743,Abnormal,200W_S19_CCW_R4_W0407
0.24694237914181189,Normal,100W_S06_CW_R4_W0125
1.2217542093615634,Abnormal,200W_S06_CW_R4_W0571
1.2462781577365187,Abnormal,200W_S08_CW_R4_W0621
0.3773265678541342,Normal,200W_S02_CW_R4_W0421
1.3684757224592472,Normal,200W_S03_CW_R4_W0509
0.9405530819541017,Abnormal,100W_S07_CCW_R4_W0139
0.4130239335737337,Normal,100W_S01_CW_R4_W0025
0.20076275978552707,Abnormal,100W_S18_CCW_R4_W0238
0.7367890891983709,Abnormal,200W_S17_CCW_R4_W0361
1.3254961170553,Normal,200W_S03_CW_R4_W0510
0.6467161154326705,Abnormal,200W_S10_CCW_R4_W0334
1.064251383309932,Abnormal,200W_S07_CW_R4_W0600
0.36817778395403933,Normal,100W_S06_CW_R4_W0128
1.3309874915048767,Abnormal,200W_S10_CW_R4_W0340
0.4289510466716336,Abnormal,100W_S18_CCW_R4_W0239
0.35613287742107064,Abnormal,100W_S09_CW_R4_W0185
1.0520713906719505,Normal,200W_S02_CW_R4_W0434
3.079293602720837,Abnormal,200W_S01_CCW_R4_W0310
0.6729229270383686,Normal,200W_S02_CW_R4_W0463
1.811470099293994,Abnormal,200W_S19_CCW_R4_W0405
0.36521069910949416,Abnormal,100W_S18_CW_R4_W0248
0.37433452790946925,Abnormal,100W_S02_CCW_R4_W0040
0.5533510685810353,Abnormal,200W_S01_CW_R4_W0323
0.3573866393186071,Abnormal,200W_S09_CCW_R4_W0631
0.90002814083706,Normal,200W_S02_CW_R4_W0424
3.4871763793858443,Abnormal,200W_S01_CCW_R4_W0301
0.8113542298243883,Abnormal,200W_S08_CW_R4_W0619
2.6210694773238807,Abnormal,200W_S01_CCW_R4_W0314
0.35412099011687254,Abnormal,100W_S09_CW_R4_W0187
1.3222565850770582,Normal,200W_S02_CW_R4_W0423
0.5223972975714041,Abnormal,200W_S17_CCW_R4_W0358
0.49465942097875887,Normal,100W_S06_CW_R4_W0124
0.3176988791815349,Abnormal,100W_S02_CW_R4_W0048
0.49129928823678626,Abnormal,100W_S03_CCW_R4_W0063
0.48174234273994004,Abnormal,200W_S09_CCW_R4_W0635
0.6049700816912589,Abnormal,100W_S03_CCW_R4_W0061
0.3193859164901127,Abnormal,100W_S02_CCW_R4_W0043
0.49465942097875887,Normal,100W_S06_CW_R4_W0124
0.30738084105261865,Normal,100W_S05_CW_R4_W0110
1.3700469922268754,Abnormal,200W_S10_CW_R4_W0339
0.3236776028136029,Abnormal,100W_S09_CCW_R4_W0179
0.3808245518529573,Abnormal,100W_S17_CW_R4_W0227
0.37549583812255266,Normal,100W_S06_CW_R4_W0126
3.5362802397517967,Abnormal,200W_S01_CCW_R4_W0308
0.5168498457350793,Abnormal,100W_S02_CCW_R4_W0034
0.39597726767739116,Abnormal,100W_S18_CW_R4_W0251
0.3806572177857299,Abnormal,200W_S07_CCW_R4_W0589
0.43383640886365715,Abnormal,100W_S03_CW_R4_W0065
1.2838256382767013,Abnormal,200W_S19_CCW_R4_W0403
0.8485434845660601,Abnormal,100W_S20_CCW_R4_W0278
0.3906066554484273,Abnormal,200W_S04_CCW_R4_W0524
0.7713254994769556,Abnormal,200W_S10_CCW_R4_W0338
0.7630990215224519,Abnormal,100W_S17_CW_R4_W0232
2.4704249161280867,Abnormal,200W_S01_CCW_R4_W0303
0.5306953200578101,Normal,100W_S05_CCW_R4_W0098
0.5338204440902835,Normal,100W_S05_CW_R4_W0104
0.6755220819077512,Normal,200W_S03_CW_R4_W0507
0.4524218847011857,Abnormal,200W_S17_CCW_R4_W0354
0.6927946334666302,Normal,100W_S01_CCW_R4_W0021
0.9768575027083161,Abnormal,200W_S18_CW_R4_W0390
0.2624030637145567,Normal,100W_S05_CW_R4_W0113
1.035668846844209,Abnormal,200W_S07_CW_R4_W0604
2.2739548583016687,Abnormal,200W_S01_CW_R4_W0325
0.5939104034186403,Abnormal,100W_S07_CW_R4_W0148
0.5328882436341318,Abnormal,200W_S08_CW_R4_W0624
1.5067870845754159,Normal,200W_S02_CW_R4_W0470
1.105831607446502,Abnormal,200W_S09_CCW_R4_W0638
0.4130239335737337,Normal,100W_S01_CW_R4_W0025
0.6955334815365699,Abnormal,100W_S03_CCW_R4_W0062
1.188443897422658,Normal,200W_S02_CW_R4_W0449
0.508118995055602,Normal,100W_S01_CCW_R4_W0017
0.566754132872879,Abnormal,100W_S18_CW_R4_W0245
1.37533383929559,Abnormal,200W_S10_CW_R4_W0343
0.8094984401577562,Abnormal,200W_S06_CW_R4_W0581
0.35669725178214434,Normal,100W_S05_CCW_R4_W0097
