acc_Y_rms,acc_Y_kurtosis,label_binary,class_label,window_id
0.09554852566315573,1.7985723302431111,1,Normal,100W_S00_CCW_R4_W0001
0.23932498488184145,0.826001066154658,0,Abnormal,200W_S04_CW_R4_W0526
0.17509699935206327,0.6879202938139244,0,Abnormal,200W_S20_CW_R4_W0487
0.15266941646319365,1.4002026060471335,0,Abnormal,100W_S18_CW_R4_W0253
0.21688256934513825,0.14615731985984848,0,Abnormal,200W_S20_CW_R4_W0495
0.14227766590137847,0.8250780407444354,0,Abnormal,100W_S02_CW_R4_W0046
0.1793101717162243,0.6200058757510725,0,Abnormal,200W_S20_CW_R4_W0490
0.35220983630019914,1.2898010725247708,0,Abnormal,200W_S18_CW_R4_W0394
0.11174496902470389,0.8084821511281723,1,Normal,100W_S06_CW_R4_W0133
0.15831093290900403,2.5671455060248984,0,Abnormal,200W_S07_CW_R4_W0598
0.1893140895008183,0.5889191304641099,1,Normal,200W_S03_CW_R4_W0506
0.15511321814790072,0.7914993400828334,0,Abnormal,100W_S18_CCW_R4_W0243
0.09896261381624145,0.9521129283027996,0,Abnormal,100W_S09_CW_R4_W0188
0.7213795980360517,1.6493101347693697,0,Abnormal,200W_S01_CCW_R4_W0294
0.18317323567376356,0.18918762796235233,1,Normal,100W_S01_CW_R4_W0024
0.10582635996878474,0.6303985069270959,1,Normal,100W_S06_CW_R4_W0127
0.16890833543947772,0.42485998805704694,1,Normal,200W_S03_CW_R4_W0505
0.22977728916858658,1.9355839778176538,0,Abnormal,200W_S04_CW_R4_W0535
0.1154315898988622,0.35518184842721334,1,Normal,100W_S06_CW_R4_W0131
0.10731892761281793,0.9776631477704427,0,Abnormal,100W_S07_CCW_R4_W0137
0.13757625956346486,0.18200042643279168,0,Abnormal,100W_S03_CCW_R4_W0054
0.1880491881051481,-0.10442864822991416,0,Abnormal,200W_S09_CCW_R4_W0628
0.08029530587686706,0.3009556189458693,1,Normal,100W_S00_CW_R4_W0010
0.08703927243054194,0.7289594910683981,0,Abnormal,100W_S09_CW_R4_W0191
0.133939389535762,1.8531542534948917,1,Normal,200W_S02_CW_R4_W0421
0.1599996155320003,0.08323523749251738,0,Abnormal,200W_S09_CCW_R4_W0633
0.18413602633748172,0.6643846908834159,0,Abnormal,200W_S04_CCW_R4_W0519
1.849665491779046,0.8895644254904287,0,Abnormal,200W_S01_CW_R4_W0317
1.31978528231163,2.158065173665686,0,Abnormal,200W_S01_CCW_R4_W0297
0.21983045812166116,0.9301768879024888,1,Normal,200W_S02_CW_R4_W0462
0.12468713592454225,0.6833406361779062,0,Abnormal,100W_S18_CW_R4_W0246
0.21983045812166116,0.9301768879024888,1,Normal,200W_S02_CW_R4_W0446
0.09577974096011976,0.9006099392987013,0,Abnormal,100W_S19_CW_R4_W0265
0.8681202468577075,1.5984785401764023,0,Abnormal,200W_S01_CCW_R4_W0302
0.2622937487737257,1.9824653105861225,0,Abnormal,200W_S18_CW_R4_W0396
0.1533413157194894,2.3642937284869756,1,Normal,200W_S02_CW_R4_W0444
0.175599967838802,0.7106431416205146,0,Abnormal,200W_S20_CW_R4_W0488
0.13378511485825806,0.6669177688962438,0,Abnormal,100W_S02_CW_R4_W0047
0.15872571473316394,0.24726082396269256,0,Abnormal,200W_S09_CCW_R4_W0630
0.14873380789984886,0.5496672013525825,1,Normal,100W_S01_CW_R4_W0027
0.1297205483095035,0.6044566297025451,0,Abnormal,200W_S10_CCW_R4_W0328
0.1596111328729563,-0.09473014899170629,0,Abnormal,100W_S03_CCW_R4_W0059
0.09554852566315573,1.7985723302431111,1,Normal,100W_S00_CCW_R4_W0001
0.10415579975921183,0.7168189087340284,0,Abnormal,100W_S08_CW_R4_W0164
0.234369625985735,0.895323838924976,1,Normal,200W_S02_CW_R4_W0450
0.9035134586932914,5.237688932955292,0,Abnormal,200W_S01_CW_R4_W0319
0.2812530329242053,1.0379727964210552,0,Abnormal,200W_S08_CW_R4_W0618
0.15216966739383175,3.349277492748107,1,Normal,200W_S02_CW_R4_W0470
0.1893140895008183,0.5889191304641099,1,Normal,200W_S03_CW_R4_W0506
0.18323630227788995,0.4933133736803459,1,Normal,100W_S01_CCW_R4_W0021
0.12964836199682675,0.3888000277222612,0,Abnormal,200W_S20_CW_R4_W0486
0.3933872731148747,1.8410432878022496,0,Abnormal,200W_S08_CW_R4_W0625
0.1859705231283428,0.5199268997653519,0,Abnormal,200W_S10_CCW_R4_W0335
0.16233806422408945,0.11269876716667104,0,Abnormal,200W_S09_CCW_R4_W0637
0.12841545634435972,0.36283212607008863,0,Abnormal,200W_S06_CW_R4_W0577
0.2670522968543193,1.7562833043522925,0,Abnormal,200W_S18_CW_R4_W0392
0.09912210321518941,0.9988736298786289,1,Normal,100W_S05_CW_R4_W0110
0.09853212360631326,0.9613772861669516,1,Normal,100W_S05_CW_R4_W0107
0.12273034164341307,1.233133366329227,0,Abnormal,200W_S07_CW_R4_W0601
0.13512607666540064,0.39797175784790095,1,Normal,200W_S03_CW_R4_W0508
0.3056654583380295,1.2287021314632947,0,Abnormal,200W_S08_CW_R4_W0622
0.09533866058224287,1.653421492977854,0,Abnormal,100W_S20_CCW_R4_W0281
0.19205122641445202,0.673280254575261,1,Normal,200W_S02_CW_R4_W0430
0.08029530587686706,0.3009556189458693,1,Normal,100W_S00_CW_R4_W0010
0.13545490318371348,0.47018650827601993,0,Abnormal,200W_S07_CCW_R4_W0592
0.12932065994551292,0.8443496292955484,0,Abnormal,100W_S20_CCW_R4_W0276
1.427309238746642,2.8111022167665976,0,Abnormal,200W_S01_CW_R4_W0318
0.034475331387963104,0.08903728164004932,1,Normal,200W_S02_CW_R4_W0473
0.11667942956558655,0.6931374950319951,1,Normal,100W_S06_CW_R4_W0126
0.13479075825152995,1.4077892266046463,0,Abnormal,100W_S07_CW_R4_W0152
2.4291306970372046,2.332183596386738,0,Abnormal,200W_S01_CCW_R4_W0306
0.09853212360631326,0.9613772861669516,1,Normal,100W_S05_CW_R4_W0107
0.1255769416414945,1.4806091726268198,0,Abnormal,100W_S07_CCW_R4_W0142
0.10722321512834113,0.8480675913659828,1,Normal,100W_S05_CCW_R4_W0098
0.21983045812166116,0.9301768879024888,1,Normal,200W_S02_CW_R4_W0462
0.14536219767028782,0.8896313188715266,0,Abnormal,100W_S02_CW_R4_W0049
0.09413166002390685,0.49831706847107515,0,Abnormal,100W_S17_CW_R4_W0225
0.16183485884657647,0.35866455660519003,0,Abnormal,200W_S09_CCW_R4_W0634
0.17424714974396724,0.3300237606537193,0,Abnormal,200W_S10_CCW_R4_W0330
0.1895584365481404,2.7825849703664307,1,Normal,200W_S02_CW_R4_W0451
0.20386973716859438,1.121438234355094,0,Abnormal,200W_S04_CW_R4_W0533
0.13575247216735603,0.577710162001555,1,Normal,200W_S03_CCW_R4_W0499
0.21378091060563661,0.870744403030308,1,Normal,200W_S02_CW_R4_W0465
0.3324375614066107,0.29688515574370955,0,Abnormal,200W_S18_CW_R4_W0391
0.10862809310473315,0.7629012743245029,1,Normal,100W_S00_CCW_R4_W0002
2.5872430975967835,1.5480208097890529,0,Abnormal,200W_S01_CCW_R4_W0307
1.4236205771565749,2.584605629377209,0,Abnormal,200W_S01_CW_R4_W0316
0.10862809310473315,0.7629012743245029,1,Normal,100W_S00_CCW_R4_W0002
0.15114093219831165,0.6078094826886713,0,Abnormal,200W_S20_CW_R4_W0489
0.1391689753334452,1.1705482805618272,0,Abnormal,100W_S07_CW_R4_W0145
2.5349728696417984,1.561716536324525,0,Abnormal,200W_S01_CCW_R4_W0315
0.142102151742696,2.0011161046010564,0,Abnormal,100W_S08_CW_R4_W0166
0.08966718627229672,1.0585690662174763,0,Abnormal,100W_S09_CCW_R4_W0182
0.2243668355323632,0.5067342065493534,0,Abnormal,200W_S04_CCW_R4_W0520
0.15750140141121244,1.7146394848060895,1,Normal,100W_S01_CW_R4_W0033
0.16822899605572497,0.45718123192169635,0,Abnormal,100W_S18_CCW_R4_W0240
0.17432543190267935,0.5231623380266042,1,Normal,100W_S01_CCW_R4_W0018
0.16218691528056664,1.3927896438394871,0,Abnormal,100W_S08_CW_R4_W0172
0.19519729409544426,0.05970442842374757,0,Abnormal,200W_S09_CCW_R4_W0632
0.1895584365481404,2.7825849703664307,1,Normal,200W_S02_CW_R4_W0451
0.12627175140120303,1.783685663572295,0,Abnormal,100W_S18_CCW_R4_W0236
0.20798253634143585,1.2629273428716958,0,Abnormal,200W_S04_CCW_R4_W0513
0.1895584365481404,2.7825849703664307,1,Normal,200W_S02_CW_R4_W0467
0.13821769166784376,1.3962378462892202,0,Abnormal,100W_S17_CW_R4_W0230
0.1210606996502046,1.8856224364122882,0,Abnormal,100W_S07_CCW_R4_W0143
0.14895682396038218,0.5706171047369821,0,Abnormal,100W_S03_CW_R4_W0066
0.8990173620144929,1.3490298008733594,0,Abnormal,200W_S01_CCW_R4_W0309
0.09554852566315573,1.7985723302431111,1,Normal,100W_S00_CCW_R4_W0001
2.557997309961732,1.6622840345212708,0,Abnormal,200W_S01_CCW_R4_W0311
0.133939389535762,1.8531542534948917,1,Normal,200W_S02_CW_R4_W0421
0.13512607666540064,0.39797175784790095,1,Normal,200W_S03_CW_R4_W0508
0.7230447396339668,1.6007429707729397,0,Abnormal,200W_S01_CCW_R4_W0305
0.14761365379331995,0.5521664165901465,1,Normal,100W_S01_CW_R4_W0032
1.232683129154731,1.6839042990492619,0,Abnormal,200W_S01_CCW_R4_W0312
0.15468893652601773,0.1120584600926886,0,Abnormal,200W_S09_CCW_R4_W0629
0.1533413157194894,2.3642937284869756,1,Normal,200W_S02_CW_R4_W0460
0.14454273985683364,0.7938640819910567,0,Abnormal,100W_S02_CW_R4_W0050
0.08965667068887534,1.7609928143366602,0,Abnormal,100W_S09_CCW_R4_W0178
0.1662759314299951,1.6415305299685503,0,Abnormal,200W_S04_CCW_R4_W0514
0.1895584365481404,2.7825849703664307,1,Normal,200W_S02_CW_R4_W0467
0.1675835596186081,2.8533991022393765,1,Normal,200W_S02_CW_R4_W0463
0.11174496902470389,0.8084821511281723,1,Normal,100W_S06_CW_R4_W0133
0.18427030059573202,1.1637719127821917,0,Abnormal,200W_S20_CW_R4_W0492
0.1256587046135441,0.28015208451544105,1,Normal,100W_S05_CCW_R4_W0099
0.11061968079623843,0.15068460250521287,1,Normal,100W_S05_CCW_R4_W0096
0.03449868932617618,-0.028619382120570247,1,Normal,200W_S02_CW_R4_W0437
0.1406838379808897,0.42102235437007574,1,Normal,100W_S01_CW_R4_W0029
0.16359172206422734,0.2000443430190919,0,Abnormal,200W_S10_CCW_R4_W0327
0.18886433690344123,1.1962303920841935,0,Abnormal,200W_S07_CW_R4_W0599
0.14000816344465436,0.7484330625549127,0,Abnormal,100W_S20_CCW_R4_W0279
0.21378091060563661,0.870744403030308,1,Normal,200W_S02_CW_R4_W0465
0.17960583141740832,0.18172140418862615,0,Abnormal,200W_S10_CCW_R4_W0331
0.14506944103572678,0.07379999632007195,0,Abnormal,100W_S03_CCW_R4_W0055
0.1675835596186081,2.8533991022393765,1,Normal,200W_S02_CW_R4_W0447
0.12263362975960516,1.4902027990681272,0,Abnormal,100W_S07_CCW_R4_W0138
0.08302510371207082,2.0950202103396807,0,Abnormal,100W_S09_CW_R4_W0193
0.1131073875757178,1.7378157452895913,0,Abnormal,200W_S17_CCW_R4_W0356
0.17736711533181154,2.0495872722899833,1,Normal,200W_S02_CW_R4_W0431
0.10920911602227965,0.6757322730045563,1,Normal,100W_S05_CCW_R4_W0103
0.17432543190267935,0.5231623380266042,1,Normal,100W_S01_CCW_R4_W0018
0.15904743501804505,2.7691382793637853,1,Normal,200W_S02_CW_R4_W0459
0.14021288676949914,0.07660018305078786,0,Abnormal,200W_S07_CCW_R4_W0590
0.24816787973129414,1.4287988857254081,0,Abnormal,200W_S04_CW_R4_W0530
0.17432543190267935,0.5231623380266042,1,Normal,100W_S01_CCW_R4_W0018
0.14087808197068896,0.6158420417380013,0,Abnormal,200W_S07_CCW_R4_W0584
0.18317323567376356,0.18918762796235233,1,Normal,100W_S01_CW_R4_W0024
0.17736711533181154,2.0495872722899833,1,Normal,200W_S02_CW_R4_W0431
0.43302151396568817,3.8357144403988226,0,Abnormal,200W_S08_CW_R4_W0617
0.17574241965172366,0.12501107500118103,0,Abnormal,200W_S19_CCW_R4_W0397
0.11174496902470389,0.8084821511281723,1,Normal,100W_S06_CW_R4_W0133
0.17724571740216497,1.154182788265417,0,Abnormal,200W_S07_CW_R4_W0595
0.15955007349084507,-0.14395348319855028,0,Abnormal,100W_S03_CCW_R4_W0056
0.10837477376089986,0.765500426411843,1,Normal,100W_S05_CCW_R4_W0101
0.18317323567376356,0.18918762796235233,1,Normal,100W_S01_CW_R4_W0024
0.1103505671192107,1.7878591081508244,0,Abnormal,200W_S07_CCW_R4_W0583
0.09750803017301446,0.4881960214980623,1,Normal,100W_S05_CW_R4_W0111
0.15939058031234377,2.1922223131223735,1,Normal,200W_S02_CW_R4_W0448
0.16785240360024503,0.41560566322120085,1,Normal,100W_S01_CW_R4_W0031
0.15030843189975346,1.3244223070308445,0,Abnormal,200W_S07_CW_R4_W0594
0.16890833543947772,0.42485998805704694,1,Normal,200W_S03_CW_R4_W0505
0.13725840968918634,1.4654766828187356,0,Abnormal,100W_S18_CCW_R4_W0241
0.13470403548963056,0.49867084317785615,0,Abnormal,200W_S06_CW_R4_W0573
0.1615925621648761,0.5805631172185057,1,Normal,100W_S01_CCW_R4_W0014
0.10551183300255056,1.2344118629249303,0,Abnormal,200W_S17_CCW_R4_W0352
0.16133023084186174,0.03450633656752844,0,Abnormal,200W_S17_CCW_R4_W0362
2.5547173127057756,1.685301390608167,0,Abnormal,200W_S01_CCW_R4_W0300
0.16151755675593968,0.5022978616422082,0,Abnormal,200W_S10_CCW_R4_W0336
0.15541307234870422,0.2720493346094277,0,Abnormal,100W_S03_CW_R4_W0073
0.16502405136950493,1.2204263816912153,0,Abnormal,200W_S06_CW_R4_W0575
0.11233745750176094,2.916695734173503,1,Normal,100W_S00_CW_R4_W0009
0.19464145027045224,0.5939839640415672,0,Abnormal,200W_S10_CW_R4_W0348
0.18585902019082856,0.23649128910605288,1,Normal,100W_S01_CCW_R4_W0017
0.15124443696060585,-0.07901424144945413,0,Abnormal,100W_S03_CW_R4_W0067
0.14193211374618486,0.33442643263300376,0,Abnormal,100W_S02_CCW_R4_W0042
0.1919665650619808,0.9328040747985189,0,Abnormal,200W_S06_CW_R4_W0582
0.14252385532136874,0.44525000315159424,0,Abnormal,100W_S03_CW_R4_W0069
0.10780076130542468,0.7924422006303056,0,Abnormal,100W_S08_CW_R4_W0171
0.17432543190267935,0.5231623380266042,1,Normal,100W_S01_CCW_R4_W0018
0.1534610430764282,2.417100168963989,0,Abnormal,100W_S08_CW_R4_W0173
0.17836712316604011,0.4356976247337654,1,Normal,200W_S03_CCW_R4_W0497
0.09323763622835153,1.0644317447429072,0,Abnormal,100W_S09_CW_R4_W0189
0.09326500360370105,1.2261327851865964,1,Normal,100W_S00_CCW_R4_W0004
0.2042753792731925,0.5921445591754328,0,Abnormal,200W_S20_CW_R4_W0491
0.16356601402124007,1.809242890921234,0,Abnormal,200W_S04_CCW_R4_W0518
0.10722321512834113,0.8480675913659828,1,Normal,100W_S05_CCW_R4_W0098
0.25301047873638716,3.5241399318789064,0,Abnormal,200W_S08_CW_R4_W0623
0.15362926386975995,0.11368663213300767,0,Abnormal,100W_S02_CCW_R4_W0039
0.16520572337612663,0.9199949011981694,0,Abnormal,200W_S04_CW_R4_W0532
0.09397612955140323,0.24720582130011248,0,Abnormal,100W_S07_CW_R4_W0144
0.15904743501804505,2.7691382793637853,1,Normal,200W_S02_CW_R4_W0443
0.1326402625416761,0.747176864513289,0,Abnormal,100W_S20_CCW_R4_W0283
0.17113533632796676,6.493986636863751,0,Abnormal,200W_S04_CCW_R4_W0522
0.08220679253559579,1.76018960150141,0,Abnormal,100W_S09_CCW_R4_W0175
0.16461046688956063,1.9133485435515265,1,Normal,200W_S02_CW_R4_W0468
0.15269479249966417,0.9057509112692261,0,Abnormal,100W_S18_CW_R4_W0247
0.09210519703994198,1.5974661455215156,0,Abnormal,100W_S20_CCW_R4_W0274
1.4901053524285162,2.835304653846494,0,Abnormal,200W_S01_CW_R4_W0320
0.13771863427612244,0.08282389963123205,0,Abnormal,200W_S10_CCW_R4_W0337
0.16506575236949847,0.7481406643727775,0,Abnormal,100W_S18_CCW_R4_W0237
0.09117163890926498,1.5793321248321845,0,Abnormal,100W_S09_CCW_R4_W0181
0.15714553080193355,0.9443663335604637,0,Abnormal,200W_S10_CW_R4_W0350
0.24211983848551524,2.0656352370374496,0,Abnormal,200W_S18_CW_R4_W0388
0.22656321821453596,2.631125733804385,0,Abnormal,200W_S04_CW_R4_W0531
0.1895584365481404,2.7825849703664307,1,Normal,200W_S02_CW_R4_W0467
0.15711361854286923,0.21729175154164038,0,Abnormal,100W_S03_CW_R4_W0070
0.08618820233891894,0.5046197353406421,1,Normal,100W_S00_CCW_R4_W0000
0.16746629387045844,0.36715351006809005,0,Abnormal,200W_S10_CW_R4_W0347
0.15102506215735795,1.5217376784951018,0,Abnormal,100W_S08_CW_R4_W0169
0.16681067107078607,0.8678220139862809,0,Abnormal,100W_S18_CW_R4_W0250
0.1131836506245859,1.2675691670130718,0,Abnormal,200W_S07_CW_R4_W0597
0.12220045282499059,1.4359065640635578,1,Normal,100W_S00_CW_R4_W0008
0.03449868932617618,-0.028619382120570247,1,Normal,200W_S02_CW_R4_W0437
0.1033627623978424,0.5379067889985376,0,Abnormal,100W_S17_CW_R4_W0228
0.14650690466656657,0.46446865623728417,0,Abnormal,200W_S07_CCW_R4_W0593
0.17975542820238755,2.0713978478922783,1,Normal,200W_S02_CW_R4_W0420
0.20398152772768152,-0.05768208609506109,0,Abnormal,200W_S09_CCW_R4_W0636
0.1398309178592412,0.9278990234123272,0,Abnormal,200W_S10_CCW_R4_W0329
0.12220045282499059,1.4359065640635578,1,Normal,100W_S00_CW_R4_W0008
0.11061968079623843,0.15068460250521287,1,Normal,100W_S05_CCW_R4_W0096
0.1483124299623014,0.7014795364898334,0,Abnormal,100W_S02_CW_R4_W0051
0.18139349196951352,0.12051116567036813,0,Abnormal,200W_S19_CCW_R4_W0398
0.13062007100633388,0.27333259958794454,0,Abnormal,100W_S03_CCW_R4_W0058
0.11476584155561102,0.37507915647774004,0,Abnormal,200W_S06_CW_R4_W0572
0.20462750270352542,0.8355353866480897,1,Normal,200W_S02_CW_R4_W0442
0.3172566424152805,0.3565181560739914,0,Abnormal,200W_S18_CW_R4_W0386
0.03502641002035952,-0.19659189828251833,1,Normal,200W_S02_CW_R4_W0433
0.11233745750176094,2.916695734173503,1,Normal,100W_S00_CW_R4_W0009
0.11768548769142523,0.5449061982056911,1,Normal,100W_S05_CW_R4_W0112
2.3697688170123317,2.7769054989187802,0,Abnormal,200W_S01_CCW_R4_W0299
0.15967684694074472,0.22471006912314673,0,Abnormal,100W_S02_CCW_R4_W0041
0.1504188440832513,3.5438755765656786,0,Abnormal,200W_S07_CW_R4_W0596
0.07758271792996137,0.47495543754037683,0,Abnormal,100W_S19_CW_R4_W0271
0.18337358076275018,0.9706589961638414,0,Abnormal,200W_S20_CW_R4_W0496
0.15755307889593856,0.18989258386539776,0,Abnormal,100W_S03_CW_R4_W0072
0.09422217656183114,0.6015120623991277,0,Abnormal,100W_S19_CW_R4_W0272
0.1193518025750195,1.0204428708630147,0,Abnormal,200W_S06_CW_R4_W0580
0.28347200259183236,1.0710630330194109,0,Abnormal,200W_S08_CW_R4_W0626
